price,bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,lat,long
263500,3,1.75,1610,14000,1977,47.3429,-122.036
550000,4,2.25,2590,36256,1978,47.769,-122.094
875000,3,2.5,2520,3750,1995,47.5671,-122.404
246600,4,1,1340,8400,1966,47.3313,-122.343
337000,3,2.25,1460,941,2006,47.7145,-122.356
490000,3,1.75,1510,11120,1984,47.5931,-122.158
510000,5,2.5,2510,83231,1975,47.4576,-121.984
305000,3,1,910,8008,1971,47.726,-122.22
350000,3,2.5,1970,3655,2003,47.7453,-121.984
284200,3,1.75,1540,6632,1959,47.4973,-122.252
357000,4,2.5,1980,9757,1995,47.3675,-122.019
854000,4,2.75,3150,38865,1986,47.7302,-122.106
1180000,4,2.5,4700,49658,1999,47.5878,-122.022
1000000,3,2.25,2300,15952,1963,47.6322,-122.232
750000,4,2.75,2640,3750,1911,47.6783,-122.363
650000,6,4.5,3900,9100,1979,47.6612,-122.137
275000,4,2.25,2670,10050,1962,47.3792,-122.28
540000,4,1.75,1840,4280,1918,47.6681,-122.32
225000,3,1,1120,10665,1961,47.2886,-122.274
845000,4,2.5,2970,9072,1991,47.562,-122.114
490000,3,2.25,1410,7740,1923,47.523,-122.371
753000,4,2.5,3060,8167,2005,47.5521,-121.989
475000,3,1.75,2490,7210,1972,47.726,-122.198
224000,1,0.75,840,7203,1949,47.4756,-122.301
485000,2,1,1130,3800,1916,47.6862,-122.378
230000,4,1.75,1850,6000,1944,47.4923,-122.247
372000,4,2.75,2330,14175,1980,47.4193,-122.194
306000,4,2.5,1880,9426,1990,47.3584,-122.089
905000,4,3.5,2980,3000,2008,47.6768,-122.326
440000,4,1,1440,6678,1950,47.571,-122.392
280000,3,1.75,1630,10001,1977,47.3605,-122.12
435000,3,2.5,1778,147823,1999,47.6811,-121.915
204950,2,0.75,1130,11429,1956,47.4526,-122.284
670000,2,1.75,1650,7500,1959,47.6871,-122.207
475000,2,1,820,2723,1921,47.6623,-122.339
352000,5,2.5,2900,6650,1964,47.4935,-122.332
575000,4,1.75,2330,8800,1961,47.6148,-122.113
1730000,4,3.5,4440,20668,1965,47.5472,-122.235
491000,3,2,1660,5070,1950,47.5552,-122.296
750000,4,2.5,3020,7465,2004,47.5982,-121.98
830000,4,2.5,1850,50662,1978,47.6535,-122.119
137124,3,1,960,27442,1970,47.4676,-122.134
225000,4,1,1150,6000,1907,47.562,-122.283
732600,4,2.5,2130,7300,1963,47.605,-122.167
818000,4,2.25,2460,8001,1984,47.548,-122.154
431000,3,2.25,2360,14950,1978,47.3856,-122.158
304000,2,2.25,1320,1034,1996,47.7039,-122.344
650000,5,2,1910,4667,1908,47.6236,-122.306
450000,2,2,1610,6160,1977,47.6644,-122.13
269000,4,1,1610,8401,1958,47.5104,-122.165
890000,4,2.25,2870,8393,1977,47.5787,-122.245
565000,4,2.5,2280,9725,1986,47.7568,-122.141
448175,2,2,1370,1339,2006,47.6021,-122.295
235000,0,0,1470,4800,1996,47.5265,-121.828
680000,5,3,2970,6500,2000,47.5973,-122.018
629000,3,1.75,1460,12367,1970,47.3311,-122.375
494000,3,3.5,1570,1486,2000,47.652,-122.384
1100000,4,3,2880,5500,1926,47.6448,-122.317
450000,5,2.5,1900,9460,1969,47.7096,-122.202
960000,4,2.5,3110,11397,1984,47.5623,-122.106
360000,4,2.5,2390,7056,1990,47.3385,-122.264
378000,3,2.5,2150,11672,2004,47.3515,-122.006
499950,3,1.75,1340,6250,1941,47.5427,-122.386
450000,3,2.5,1990,12866,1986,47.7477,-122.17
523500,2,2,1600,5969,1950,47.5691,-122.394
600000,3,2.5,2680,43995,1986,47.7655,-122.086
290000,3,2.5,2080,4828,2002,47.3737,-122.132
176000,3,3.25,1340,5434,1986,47.3779,-122.045
483000,2,1.75,1240,3000,1906,47.6689,-122.326
240000,3,1,1310,7125,1978,47.3739,-122.148
720000,4,2.25,2530,5200,1957,47.6985,-122.382
311000,4,2.5,1780,5822,2001,47.4455,-122.169
332500,3,2,1600,7995,1950,47.5177,-122.257
164950,3,1.75,1570,15330,1956,47.4608,-122.34
371000,3,1.75,1570,15330,1956,47.4608,-122.34
264500,3,1.75,1650,16200,1976,47.3926,-122.168
1740000,4,2.25,2920,6513,1937,47.638,-122.29
738000,4,2.5,2830,5010,2000,47.6952,-122.327
393000,2,1,980,3350,1925,47.6858,-122.352
280000,2,1,990,45528,1992,47.5013,-122.463
260000,4,2.5,2360,9647,1964,47.3367,-122.332
505000,2,1,1000,4640,1915,47.5659,-122.389
241000,3,1.5,1660,8000,1976,47.353,-122.172
530000,3,1.75,1520,9605,1975,47.667,-122.142
713000,1,1,1180,4000,1910,47.5561,-122.266
487000,3,1.75,1770,10125,1944,47.7289,-122.353
210500,3,1,1840,10178,1960,47.3979,-122.317
420000,3,2.5,1810,7210,1968,47.5067,-122.163
679000,3,2.5,1780,4320,1930,47.6809,-122.293
784950,4,2.75,2840,4227,2014,47.7097,-122.107
352000,4,2.5,2650,6366,1998,47.3325,-122.171
386000,3,1.5,1270,1318,2004,47.6526,-122.384
335000,3,1.75,1260,17000,1994,47.5114,-122.361
472500,3,2,1750,15500,1982,47.5887,-122.065
599950,5,2.25,2680,13292,1976,47.7422,-122.257
735000,3,2,1610,3600,1925,47.5969,-122.293
858450,3,4.25,3840,9751,1998,47.6347,-122.064
665000,5,2.75,2670,4000,1914,47.6711,-122.315
290000,3,2.5,2000,7414,1993,47.3508,-122.057
250000,2,1,860,4320,1925,47.5263,-122.325
192500,3,1.75,1420,7205,1986,47.3555,-122.175
350000,4,2,2060,13400,1957,47.4404,-122.34
518000,4,2.5,2790,9910,2003,47.4891,-122.141
563000,4,1,1410,3376,1911,47.6606,-122.365
400000,3,2.5,1460,1319,2002,47.698,-122.349
240000,5,1.75,2460,16000,1957,47.3305,-122.351
317500,2,1,1000,5120,1902,47.6088,-122.307
1320000,5,4,4420,36342,1982,47.6468,-122.151
234000,3,1,1240,239144,1921,47.4303,-122.046
645000,3,2.5,1740,13750,1975,47.6264,-122.092
649000,2,1,1280,4840,1908,47.6762,-122.299
605000,4,2.5,2520,3980,2004,47.5399,-122.07
337900,3,3.5,1500,1471,1999,47.7034,-122.362
325000,4,1,1530,5684,1957,47.5507,-122.298
429950,4,2.25,1740,10875,1967,47.5132,-122.157
775000,3,2.5,3550,32807,1989,47.7292,-122.082
650000,2,1,1280,6000,1965,47.6339,-122.282
1200000,4,2.25,2320,13114,1967,47.5762,-122.239
275000,2,1,1140,10404,1935,47.7497,-122.286
575000,4,3.5,3930,16970,1997,47.7412,-121.966
540000,3,2.5,2370,16455,1959,47.7634,-122.277
640000,3,1.75,2340,4206,1917,47.5759,-122.288
672800,4,2.5,2740,10533,1997,47.6095,-122.006
495000,4,2.25,1940,9144,1956,47.5942,-122.135
820000,3,2.5,2950,35108,1995,47.7316,-122.035
475000,4,2.75,1980,11443,1952,47.7707,-122.273
1280000,4,2,2850,7861,1970,47.6995,-122.397
380000,3,1,1160,9375,1967,47.7419,-122.073
397500,3,2,2130,8225,1987,47.4396,-122.162
352000,5,2.5,2420,8560,1978,47.532,-122.285
893880,6,2.5,2820,8600,1967,47.565,-122.144
420000,3,2.25,1770,8165,1977,47.7166,-122.236
503000,3,2,1260,2500,1987,47.6748,-122.371
689000,2,1.75,2330,10143,1953,47.4899,-122.359
749500,4,2.75,2490,3840,1922,47.6551,-122.344
1150000,6,3.75,4090,49542,1984,47.6408,-122.153
563500,4,2.5,2800,12831,2001,47.7392,-121.966
480000,4,3,2440,9664,1981,47.7649,-122.253
374950,4,3,2540,8800,1977,47.3204,-122.387
308950,3,2.5,1600,6250,1995,47.3675,-122.02
237200,3,1.5,1220,9000,1968,47.3642,-122.109
453500,3,1.75,1550,7270,1953,47.72,-122.317
616500,3,2,2080,4549,1954,47.6886,-122.309
1250000,5,5,5000,32909,2000,47.6012,-122.022
396000,1,1,630,5150,1954,47.6923,-122.369
210000,3,1,1070,8179,1949,47.5015,-122.349
539000,2,1.75,1900,5175,1919,47.5689,-122.386
605000,3,2.5,2960,18600,1979,47.4358,-122.344
437500,3,2,1490,4800,1948,47.6933,-122.361
440000,4,2.5,2410,4780,2000,47.5326,-121.879
525000,3,1,2000,22500,1939,47.711,-122.308
319900,3,1.5,1140,20383,1985,47.4755,-121.758
335000,3,1,1120,9075,1977,47.7551,-122.072
485000,3,2.25,2900,35273,1986,47.4013,-122.03
359999,4,2.25,3220,7700,1976,47.3188,-122.38
799000,5,2.75,2500,19783,1959,47.5938,-122.174
280000,3,2.25,1610,10454,1977,47.4517,-122.331
1050000,4,2.75,2250,3433,1927,47.6382,-122.307
235000,2,2.25,1660,2748,1995,47.4333,-122.212
495000,3,1.75,2080,3000,1925,47.6853,-122.35
290000,3,2.25,1880,7488,1980,47.3631,-122.277
230000,4,1.5,1050,9516,1969,47.4151,-122.181
234000,3,1.75,1480,8475,1968,47.3126,-122.361
597400,4,2.5,2420,4500,2001,47.6874,-122.037
370000,4,2.5,2190,17600,1966,47.4712,-122.112
755000,4,2.5,2660,10452,1993,47.6972,-122.104
342000,3,2.5,2430,5715,1999,47.3718,-122.168
835000,3,1,3060,30166,1959,47.5656,-122.093
730000,4,2.75,2920,4500,1999,47.5646,-122.124
655000,3,1,1370,5250,1939,47.6421,-122.348
205000,3,2.5,1870,3118,1993,47.3739,-122.056
632750,4,2,1800,4800,1918,47.6388,-122.302
330000,5,3,2100,7715,2013,47.4866,-122.319
527500,5,2.25,2530,8250,1961,47.6117,-122.134
716500,4,2.5,3290,6465,2002,47.5981,-121.976
388500,4,2.5,1890,5395,2006,47.5415,-121.883
419000,3,2.5,2170,4517,2002,47.4819,-122.14
385000,3,1.75,1200,7360,1978,47.6979,-122.13
655000,4,2.5,2990,5669,2003,47.6119,-122.011
1700000,4,2.75,3770,10900,1924,47.5849,-122.29
279000,2,1,1020,47044,1904,47.4206,-122.155
262000,3,1.5,1700,9579,1962,47.3209,-122.338
533000,4,1,1550,4750,1919,47.6824,-122.389
640000,3,1.75,1680,8100,1950,47.7212,-122.364
285000,3,2.25,1680,35127,1987,47.3025,-122.067
620000,5,3.25,3160,10587,1960,47.7238,-122.165
465000,3,1.5,2020,11358,1956,47.6641,-122.185
690000,4,3.75,3210,7054,1985,47.7268,-122.103
462500,3,2.25,2350,51400,1977,47.7417,-122.053
369950,4,2.5,1910,10221,1994,47.381,-122.035
124500,2,1,840,6480,1954,47.264,-122.258
950000,4,2.25,2620,10920,1965,47.6117,-122.164
418000,4,1.5,1220,10580,1965,47.6205,-122.116
160000,3,1,1060,8000,1927,47.305,-122.218
530000,2,1.75,2120,7680,1948,47.5304,-122.374
385000,3,1,1250,7300,1956,47.6032,-122.125
491000,3,1.75,1440,7800,1958,47.5996,-122.12
521000,4,2.25,1890,8034,1967,47.6338,-122.117
255000,3,1,1140,8528,1967,47.2098,-122.004
292050,5,3,2840,7199,2003,47.5065,-122.275
326000,6,3,1880,7200,1966,47.5029,-122.188
300000,2,1,750,5120,1941,47.5312,-122.375
291600,3,1.75,1630,7480,1979,47.4514,-122.159
465000,3,2.5,1600,1311,2005,47.6903,-122.394
200000,3,2.25,1230,7420,1913,47.3184,-122.22
238000,3,1.5,1610,6132,1959,47.5017,-122.174
455000,4,2.5,1320,7000,1956,47.6007,-122.127
230000,6,3,2180,7220,1980,47.3046,-122.305
808000,4,2.25,2190,4104,1928,47.6419,-122.306
578500,3,1,1490,5700,1916,47.6549,-122.331
390000,3,2,1463,868,2003,47.6843,-122.317
517500,3,2.5,1800,3933,1989,47.5746,-122.009
579500,3,1.75,1250,4120,1925,47.685,-122.36
649950,3,2.75,1670,1350,2014,47.5764,-122.408
228000,4,1.75,2000,6120,1965,47.5035,-122.258
665000,4,1.75,2280,3680,1926,47.6754,-122.3
689000,4,2.5,2110,6069,1999,47.6374,-122.111
560000,4,2.5,2520,11240,1977,47.6748,-122.144
529000,3,1,1590,6420,1944,47.5355,-122.392
375000,5,2.5,2100,14858,1970,47.4721,-122.123
325000,4,2.75,2090,9240,1949,47.4854,-122.343
330000,2,1,790,9784,1932,47.7634,-122.284
262000,3,2.5,1970,8727,1995,47.3263,-122.189
555000,4,2.5,2870,6776,2004,47.539,-121.878
585000,2,1,1110,6000,1951,47.5632,-122.282
425590,3,2.75,1940,3088,2008,47.5185,-121.878
235000,2,1,720,4840,1947,47.5534,-122.375
362362,2,1,710,4000,1909,47.5535,-122.269
252000,3,2,1370,7500,1997,47.3634,-122.046
439000,4,2.5,2690,9551,1992,47.4343,-122.156
249900,4,2,1500,7854,1983,47.3127,-122.354
665000,2,2.5,2600,5000,1926,47.5806,-122.379
370000,3,1.75,1160,8774,1972,47.7159,-122.165
620000,2,1,1430,3000,1929,47.6415,-122.303
375000,3,1,1870,7671,1937,47.7162,-122.36
552625,4,2,2560,9390,1957,47.7169,-122.329
315500,3,1,1160,10500,1966,47.7267,-122.227
620000,2,1.75,1680,8187,1983,47.5603,-122.081
510000,4,2.5,2010,9075,1959,47.553,-122.182
574000,4,2.5,3240,22795,1998,47.6329,-121.969
430000,3,2.5,2670,12806,2010,47.3686,-122.059
390000,3,2,1080,7236,1947,47.7143,-122.32
466500,3,1,1430,3840,1945,47.6847,-122.381
315000,2,2.25,1290,2436,1984,47.6803,-122.156
220000,4,1.5,1240,9600,1971,47.3206,-122.397
325000,3,1.75,1840,17286,1978,47.371,-122.173
365000,3,1,1120,8443,1953,47.7715,-122.336
356000,3,3.5,2100,12384,1980,47.4687,-122.263
579000,4,2.25,2030,8764,1983,47.7214,-122.11
682000,2,1,890,5000,1943,47.6666,-122.279
499000,3,1.75,1750,12325,1968,47.6832,-122.118
333760,3,1,1300,5880,1968,47.6937,-122.113
745000,4,2.5,2650,18903,1994,47.5761,-121.989
380000,3,1.75,1750,10870,1968,47.4989,-122.188
435000,3,3,1440,1350,2005,47.6525,-122.345
520000,3,2.75,1700,3264,1919,47.6767,-122.311
965000,4,2.5,3920,41206,1988,47.7325,-122.132
1100000,5,2.75,2520,4643,1916,47.6348,-122.301
577500,3,1.75,2140,13286,1964,47.5722,-122.128
650000,3,1.75,1550,5000,1911,47.6722,-122.372
1230000,4,2.5,3180,10319,1986,47.5372,-122.232
1900000,5,4.25,6510,16471,1980,47.5758,-122.242
475000,2,2,1440,3720,1983,47.6902,-122.325
200000,3,1,1150,10132,1970,47.3172,-122.372
397000,4,2.5,2320,11717,1997,47.484,-121.78
383610,3,2,1230,8450,1989,47.7548,-122.305
840000,3,2,2783,11177,1910,47.538,-122.38
365000,4,2.5,2140,7350,1985,47.4483,-122.124
362000,3,2.75,1420,955,2004,47.5477,-122.003
350000,3,1.75,2090,6258,1956,47.5503,-122.301
200000,2,1.75,1320,13052,1980,47.712,-121.352
299000,4,2.5,2300,8100,1979,47.2979,-122.371
555000,4,1.5,3050,82764,1966,47.5266,-122.189
1330000,3,2.25,2960,8330,1953,47.7035,-122.385
896000,5,2.75,2520,16100,1960,47.528,-122.224
324500,2,1,1300,6617,1986,47.7238,-122.302
312500,3,1,1170,7350,1960,47.625,-122.117
485000,4,3.25,1946,17786,1990,47.359,-122.452
511000,2,1,1250,5413,1923,47.6945,-122.315
139500,2,1.5,1230,1561,1983,47.3768,-122.149
464000,4,2.5,2180,7203,1989,47.5119,-122.151
255000,3,1.75,1740,8800,1978,47.2968,-122.372
679975,4,2.5,3830,4644,2004,47.5384,-121.88
624800,3,2,2250,14274,1964,47.5762,-122.217
1370000,3,2.5,2090,6000,1928,47.6567,-122.281
510000,3,1.5,2400,10275,1964,47.6888,-122.126
289659,4,2.25,2260,7200,1984,47.4121,-122.183
585000,4,2.5,2910,6250,1999,47.538,-121.87
555000,5,3,3640,6930,2004,47.3521,-122.012
940000,4,2.75,3770,24897,1964,47.5824,-122.078
460000,3,2,1600,7350,1979,47.6977,-122.126
319000,3,2.5,2110,7434,1978,47.3935,-122.169
280000,3,2.5,1720,1916,2005,47.4895,-122.166
749950,4,2.5,2620,8312,1990,47.6272,-122.033
458000,5,2.5,3090,23265,1957,47.7709,-122.212
465000,3,2.5,1890,4808,2000,47.5348,-121.866
580000,3,1.75,1850,2797,1977,47.6871,-122.336
700000,4,2.5,3100,36562,1994,47.7646,-122.065
350000,4,2.5,2506,7206,2007,47.3236,-122.337
456000,4,1,1700,7689,1977,47.6955,-122.116
290000,3,2,1550,18958,1983,47.3699,-122.319
475000,4,2.75,2200,16288,1980,47.4793,-122.122
309000,3,1,1140,6400,1962,47.4902,-122.331
860000,4,2,3740,32417,2000,47.6728,-122.012
219000,3,2.25,1940,6500,1979,47.3565,-122.149
546500,3,2.5,2130,7199,1990,47.6331,-122.027
338000,2,1,1470,5566,1919,47.5348,-122.269
505000,2,1,1070,8130,1942,47.697,-122.37
340000,4,1.75,1680,15084,1979,47.6895,-121.912
678000,3,2.25,2730,10675,1990,47.6289,-122.042
800000,3,1.75,1890,10292,1969,47.535,-122.234
252000,3,1.75,1440,16819,1925,47.3318,-122.373
335000,4,2.75,2540,7210,1979,47.4601,-122.165
610000,3,2,2300,13418,1955,47.6075,-122.2
245000,3,2,1690,6790,1979,47.2981,-122.38
493500,3,1.75,1800,16026,1972,47.5815,-122.121
596500,4,2.25,1770,8505,1986,47.6904,-122.102
245000,3,2,1190,4072,1907,47.5276,-122.274
333500,3,1.75,1320,7200,1977,47.7341,-122.237
373000,3,1,1290,8974,1976,47.74,-122.173
317000,3,2.25,1358,1204,2007,47.7054,-122.346
670000,3,1.5,1220,4080,1914,47.5746,-122.289
985000,2,2.5,2720,26761,1990,47.4499,-122.376
310000,3,1.5,1060,6954,1983,47.5497,-122.355
750000,4,2.5,3020,13122,1997,47.6989,-122.111
408000,3,2,1640,3440,1987,47.6829,-122.097
900000,5,3.75,3870,8225,1998,47.6078,-122.01
460000,4,2.25,2860,15054,1957,47.7655,-122.3
339000,4,2.5,1740,6000,1952,47.5026,-122.236
449950,4,3,3290,10783,1990,47.3904,-122.178
235000,3,1,1210,6000,1930,47.4984,-122.224
769000,5,2.25,3320,13138,1964,47.759,-122.269
428000,2,2,1350,3900,2003,47.7094,-122.03
445000,3,2.25,1990,7340,1984,47.7579,-122.141
462000,4,2.5,2060,6958,1974,47.7251,-122.168
775000,3,1,1460,6198,1916,47.6626,-122.361
605000,4,1.75,2250,10108,1967,47.5922,-122.118
193500,2,1,950,15996,1946,47.4987,-121.787
790000,4,3.5,3560,6098,2006,47.5828,-121.972
442000,2,1,1410,5000,1918,47.5531,-122.379
890000,4,2.25,2770,13500,1974,47.543,-122.231
235000,3,1,1864,6978,1958,47.285,-122.206
495000,4,1.75,1930,6720,1959,47.6935,-122.312
600000,4,2.5,3870,50965,2007,47.3109,-122.045
1400000,3,2,2020,5500,1937,47.6388,-122.409
251000,3,2,1300,8400,1967,47.368,-122.315
471000,4,2.25,3410,57063,1978,47.505,-122.11
804000,5,3.5,2770,9305,1985,47.5628,-122.114
357000,3,1.75,1250,17493,1972,47.7613,-122.274
419990,3,2.5,1690,1689,2014,47.5528,-121.999
725000,4,2.5,3040,35201,1987,47.4872,-122.066
275000,3,2.5,2710,5733,2003,47.3357,-122.171
445000,3,2.25,1190,13630,1984,47.4813,-121.735
510000,3,2.5,2300,27566,1995,47.7369,-121.96
330000,4,1,1360,13372,1955,47.7622,-122.263
270000,3,1,1500,5605,1942,47.5456,-122.359
225000,4,1.75,1420,10300,1950,47.3121,-122.215
716528,3,1.5,1750,5400,1952,47.6799,-122.279
260000,3,2.5,1510,6095,1991,47.3498,-122.037
471000,4,2.5,2330,9928,1998,47.4836,-121.783
690000,5,3.5,2690,4800,1919,47.5592,-122.269
548000,5,1.5,1700,7200,1937,47.7614,-122.203
505000,3,1,1020,5410,1928,47.6924,-122.31
325000,3,1,1160,11799,1966,47.7263,-122.229
682000,4,2.25,2450,34092,1980,47.5751,-122.049
276200,2,1.75,1370,4495,1975,47.3794,-122.317
530000,3,1,1370,4040,1906,47.6867,-122.354
245000,3,3,1990,9600,1988,47.3499,-122.296
654950,4,2.5,2790,45902,1987,47.7674,-122.086
221900,2,1,780,6727,1939,47.4733,-122.281
466000,4,2,2240,4508,1926,47.5096,-122.25
383150,3,2,2210,6387,2003,47.265,-122.302
657100,4,1,1390,4240,1924,47.6596,-122.338
539000,3,2,1800,43995,1988,47.7585,-122.022
215000,4,2.5,1960,11600,1931,47.2898,-122.222
489000,2,1,850,2850,1927,47.6875,-122.309
649000,4,2.5,2980,12764,1994,47.5857,-122.027
700000,4,1.75,1980,10800,1953,47.5899,-122.173
268500,2,1,790,8424,1953,47.7511,-122.352
515000,3,2.5,1800,5001,1996,47.7126,-122.231
685000,4,2,2260,10800,1978,47.6124,-122.153
305000,2,1.5,800,2142,2006,47.5917,-122.297
950000,4,2,2490,4600,1926,47.6557,-122.278
270000,4,1.75,1850,7730,1956,47.7481,-122.355
450000,4,1.75,1850,7730,1956,47.7481,-122.355
535000,4,1,1920,6480,1920,47.6897,-122.374
550000,3,2.5,1740,3082,2000,47.5489,-122.006
457500,3,2.25,1430,2003,1996,47.5908,-122.292
136500,3,1.5,1420,8580,1962,47.3076,-122.362
224097,3,1.5,1420,8580,1962,47.3076,-122.362
254000,3,2.5,1560,10608,1994,47.3572,-122.161
335000,4,2.25,2030,13500,1963,47.4596,-122.066
350000,3,1.75,1360,18123,1983,47.4716,-121.756
169950,3,1,1180,9832,1970,47.3845,-122.085
432500,3,2.5,1940,10800,1979,47.7471,-122.075
440000,2,1.75,1300,4000,1948,47.6687,-122.288
233703,3,2.25,1650,3788,1985,47.3908,-122.167
310000,3,1.5,1140,3292,1988,47.5701,-122.017
735000,3,2.5,2540,6762,1998,47.6239,-122.144
730000,4,2.75,3440,8150,2014,47.5168,-122.189
257000,3,1.75,1800,9000,1961,47.4932,-122.278
899000,4,2.25,2370,6000,1959,47.7023,-122.388
279000,3,1,1520,8055,1952,47.7222,-122.305
225000,4,2,1750,7245,1974,47.3164,-122.196
1360000,3,1.5,2680,4775,1913,47.6333,-122.347
355000,3,2.5,1590,4242,2000,47.5309,-121.876
382500,4,1.75,1560,8700,1967,47.7274,-122.181
324360,3,2.5,2000,9669,1992,47.1964,-122.009
315000,3,1.75,2380,10450,1966,47.3143,-122.37
426000,2,1,2230,11472,1951,47.7372,-122.35
212644,3,1,1570,9650,1922,47.3531,-121.982
510000,3,3,1845,5100,1947,47.5204,-122.208
85000,2,1,830,9000,1939,47.3813,-122.243
235000,2,1,830,9000,1939,47.3813,-122.243
295000,4,2.5,2030,5754,2001,47.3542,-122.137
720001,3,2.5,1430,2200,1910,47.6601,-122.331
313950,3,1,1510,6083,1940,47.6966,-122.324
415000,3,1,1510,6083,1940,47.6966,-122.324
305000,3,1.75,1610,12247,1981,47.4476,-122.124
490000,3,1,1420,11040,1961,47.5969,-122.14
269950,3,2,1660,8641,1987,47.3663,-122.088
2700000,5,4,4230,27295,1949,47.6803,-122.214
829000,4,3,3310,4500,1900,47.6594,-122.345
635000,4,2.5,2470,77550,1987,47.5888,-122.011
217500,3,1,1040,9750,1959,47.4553,-122.274
270000,4,1.75,1850,7350,1965,47.3413,-122.277
1250000,3,3,4610,8400,1947,47.5854,-122.292
480000,4,2.5,2480,5100,2007,47.7383,-121.969
426950,4,2.75,2350,5589,2001,47.5098,-122.155
125000,3,1,920,7314,1960,47.2892,-122.22
208000,3,1,920,7314,1960,47.2892,-122.22
325000,4,2,1780,10622,1976,47.4573,-122.158
597157,7,4,2690,10880,1960,47.6787,-122.168
728725,4,2.5,3010,3120,2006,47.5539,-121.996
708000,5,2,3180,10800,1968,47.6354,-122.103
1300000,4,3,4120,14021,2005,47.5985,-122.026
405000,3,1,1280,11625,1977,47.6827,-122.059
451000,4,2.5,2320,5375,2006,47.5415,-121.883
540500,5,3.75,3090,7415,2014,47.435,-122.329
1030000,5,3.5,5050,16500,2001,47.5863,-121.967
218000,4,1,1640,10455,1963,47.2974,-122.366
562000,4,2.25,2170,7007,1974,47.672,-122.169
401500,4,2.5,3140,94525,1977,47.4155,-122.163
196700,2,1,1090,9994,1954,47.4761,-122.287
583000,3,1.75,1930,10183,1975,47.5624,-122.135
309900,5,2.5,2100,17825,1974,47.3094,-122.191
465000,3,1,930,3348,1926,47.5532,-122.277
595000,4,2.25,2050,8372,1984,47.7234,-122.107
254000,3,1,1160,7560,1958,47.45,-122.179
488500,3,2.75,1820,9490,1994,47.7481,-122.178
260000,4,2.5,2110,8990,1977,47.4457,-122.127
166000,2,1,870,8487,1944,47.4955,-122.239
440000,2,1.5,1080,6760,1923,47.7008,-122.386
375000,3,2,1260,7560,1943,47.7225,-122.351
529500,2,1,900,4800,1944,47.6575,-122.4
335620,3,2.25,1800,15903,1986,47.3813,-122.043
464000,4,2.25,2220,15232,1978,47.7449,-122.103
354000,2,1,1390,7740,1925,47.5232,-122.371
601000,4,3.5,2160,3600,1998,47.6103,-122.297
285000,3,2.25,1840,9040,1979,47.3144,-122.339
462500,2,2,1690,4200,1906,47.621,-122.303
350000,4,2.5,2650,10459,1989,47.2739,-122.293
329000,4,1,1120,3844,1972,47.7038,-122.352
312500,4,2.5,2500,11983,1984,47.4292,-122.148
399900,3,1.75,1260,12750,1979,47.7289,-122.233
398000,3,1,1480,6550,1925,47.5498,-122.381
550500,2,1.5,930,7400,1909,47.5691,-122.408
709000,3,2.75,2780,7200,1913,47.5632,-122.27
402000,5,2.75,2770,7620,1965,47.5188,-122.348
450000,3,1.5,1530,23660,1952,47.7467,-122.295
524000,3,2.25,2140,6720,1961,47.6949,-122.396
800000,4,2.75,4600,322188,1989,47.4626,-121.739
185000,4,1,1760,8906,1966,47.4288,-122.198
925000,4,2.5,3110,11422,1989,47.6833,-122.271
714000,3,1.75,2260,11781,1968,47.5982,-122.128
495000,3,2,1460,9759,1972,47.6644,-122.144
535000,3,2.25,2050,6648,1990,47.7258,-122.332
880000,4,2.5,2340,10800,1953,47.5715,-122.225
150000,3,1.5,1230,8056,1949,47.4878,-122.314
554500,3,2.25,1880,6565,1972,47.6396,-122.113
520000,3,1.75,1280,3880,1916,47.6871,-122.391
839990,4,2.75,3660,5637,2014,47.6845,-122.017
305000,2,1,1960,186872,1936,47.2681,-122.267
247800,3,2.5,1580,2170,2003,47.5418,-122.289
344200,4,2.5,2490,5812,2000,47.3875,-122.155
459950,4,2.5,2000,6107,2003,47.7557,-122.221
229900,4,1.75,1550,9899,1967,47.3583,-122.183
750000,4,2.25,2820,9602,1974,47.5881,-122.113
509000,4,2.5,2600,9355,1983,47.7446,-122.249
680000,4,1,2200,12137,1956,47.7473,-122.261
661500,5,2.5,2500,7200,1977,47.6964,-122.12
785000,4,2.75,2900,17400,1978,47.6431,-122.108
355000,2,1,840,6720,1952,47.5707,-122.396
